system,CO-atop,d-dos height,d-dos height2,d-dos position,d-dos position2,d-dos width,d-dos width2,p-dos height,p-dos height2,p-dos position,p-dos position2,p-dos width,p-dos width2,s-dos height,s-dos height2,s-dos position,s-dos position2,s-dos width,s-dos width2,efermi
Pd0.55Ir0.45_111,-0.741 ,1505.582 ,758.925 ,-3.687 ,-1.055 ,2.800 ,1.003 ,76.475 ,51.594 ,-3.799 ,2.570 ,2.835 ,0.963 ,128.370 ,30.373 ,-6.829 ,-3.644 ,1.639 ,0.815 ,-0.961 
Cu0.5Ag0.5_111,-0.368 ,2693.025 ,1614.665 ,-3.687 ,-6.053 ,0.766 ,1.601 ,77.624 ,71.838 ,-3.294 ,0.483 ,1.512 ,2.592 ,86.129 ,75.999 ,-7.560 ,3.682 ,1.285 ,1.243 ,-1.668 
Ir0.85Ag0.15_111,-1.812 ,1354.283 ,1027.754 ,-3.694 ,-0.091 ,2.175 ,1.367 ,97.447 ,45.027 ,-3.480 ,1.898 ,3.879 ,0.929 ,159.591 ,31.261 ,-7.126 ,-3.569 ,1.698 ,1.124 ,-0.345 
Ir0.6Pt0.4_111,-1.695 ,1369.082 ,1207.232 ,-3.708 ,-0.351 ,1.571 ,1.237 ,94.703 ,49.070 ,-3.660 ,1.880 ,3.282 ,1.474 ,163.199 ,36.564 ,-7.323 ,-3.708 ,1.654 ,0.945 ,-0.438 
Rh0.4Pt0.6_111,-1.669 ,1385.486 ,951.337 ,-3.717 ,-1.043 ,2.945 ,0.860 ,73.846 ,48.033 ,-3.536 ,2.430 ,2.351 ,0.953 ,126.989 ,31.608 ,-6.982 ,-3.723 ,1.653 ,0.858 ,-0.920 
Rh0.25Pd0.75_111,-1.823 ,1866.972 ,1522.855 ,-3.719 ,-1.674 ,1.649 ,0.872 ,69.034 ,61.117 ,3.242 ,-3.601 ,0.921 ,1.895 ,133.874 ,30.533 ,-6.129 ,-3.733 ,1.061 ,0.818 ,-1.438 
Cu0.45Ag0.55_111,-0.534 ,3026.143 ,1982.333 ,-3.722 ,-6.051 ,0.705 ,1.409 ,63.562 ,56.080 ,-0.431 ,3.671 ,2.433 ,0.858 ,92.008 ,80.796 ,-7.347 ,3.195 ,1.183 ,1.221 ,-1.819 
Cu0.55Ag0.45_111,-0.016 ,2868.749 ,1433.729 ,-3.725 ,-6.094 ,0.809 ,1.674 ,73.988 ,57.567 ,0.511 ,4.083 ,2.469 ,1.016 ,87.426 ,75.013 ,-7.612 ,3.674 ,1.329 ,1.275 ,-1.690 
Rh0.2Pd0.8_111,-0.951 ,1883.898 ,1551.750 ,-3.738 ,-1.721 ,1.623 ,0.870 ,67.443 ,60.877 ,3.207 ,-3.604 ,0.919 ,1.819 ,133.506 ,30.422 ,-6.126 ,-3.742 ,1.057 ,0.811 ,-1.469 
Rh0.3Cu0.7_111,-1.798 ,1972.585 ,791.558 ,-3.743 ,-3.816 ,2.114 ,0.716 ,67.952 ,57.548 ,-4.485 ,0.393 ,2.498 ,1.991 ,99.836 ,37.372 ,-6.586 ,4.444 ,1.871 ,0.660 ,-1.608 
Pt0.3Cu0.7_111,-0.394 ,2435.482 ,74.819 ,-3.749 ,2.219 ,1.712 ,2.596 ,68.466 ,60.823 ,1.625 ,-4.700 ,2.093 ,2.753 ,90.188 ,65.075 ,-7.151 ,4.423 ,2.143 ,0.966 ,-1.613 
Rh0.15Pd0.85_111,-0.957 ,1696.959 ,1387.734 ,-3.754 ,-1.790 ,1.605 ,0.836 ,58.573 ,52.595 ,3.125 ,-3.645 ,0.912 ,1.778 ,116.765 ,26.864 ,-6.128 ,0.310 ,1.050 ,1.623 ,-1.530 
Pd0.7Ag0.3_111,0.014 ,1718.861 ,1140.923 ,-3.754 ,-5.958 ,1.719 ,1.070 ,60.018 ,49.833 ,1.074 ,3.167 ,1.882 ,1.220 ,75.332 ,40.470 ,-6.526 ,-5.144 ,0.931 ,2.352 ,-1.715 
Rh0.35Pt0.65_111,-1.604 ,1389.292 ,971.465 ,-3.760 ,-1.070 ,2.930 ,0.864 ,74.044 ,48.434 ,-3.626 ,2.400 ,2.479 ,0.942 ,129.147 ,31.348 ,-7.013 ,-3.763 ,1.645 ,0.853 ,-0.934 
Cu0.65Ag0.35_111,0.002 ,2810.996 ,1218.629 ,-3.762 ,-5.893 ,0.867 ,1.848 ,74.352 ,57.576 ,0.510 ,4.126 ,2.563 ,0.996 ,79.948 ,71.969 ,-7.590 ,3.705 ,1.562 ,1.275 ,-1.713 
Pd0.65Ir0.35_111,-2.056 ,1612.664 ,846.080 ,-3.764 ,-1.288 ,2.650 ,0.939 ,73.118 ,52.391 ,-3.821 ,2.416 ,2.647 ,0.968 ,127.575 ,30.606 ,-6.715 ,-3.678 ,1.535 ,0.819 ,-1.104 
Pd0.35Cu0.65_111,-0.331 ,2751.112 ,81.274 ,-3.765 ,1.718 ,1.717 ,1.795 ,71.570 ,62.476 ,1.823 ,-4.648 ,2.409 ,2.298 ,96.502 ,42.752 ,-6.619 ,4.175 ,1.798 ,0.642 ,-1.778 
Rh0.1Pd0.9_111,-0.937 ,1712.551 ,1414.110 ,-3.770 ,-1.834 ,1.597 ,0.827 ,57.364 ,52.396 ,3.073 ,-3.641 ,0.910 ,1.720 ,116.505 ,27.105 ,-6.124 ,0.268 ,1.047 ,1.624 ,-1.558 
Ir0.55Pt0.45_111,-1.917 ,1270.265 ,893.451 ,-3.781 ,-1.413 ,1.549 ,1.060 ,61.906 ,60.353 ,-2.920 ,2.408 ,3.737 ,1.276 ,149.705 ,33.728 ,-7.331 ,-3.763 ,1.644 ,0.922 ,-0.490 
Pd0.95Au0.05_111,-0.984 ,1902.809 ,1551.539 ,-3.789 ,-1.992 ,1.575 ,0.742 ,54.655 ,52.436 ,-3.681 ,3.398 ,1.503 ,1.347 ,113.497 ,29.484 ,-6.177 ,-0.083 ,1.191 ,2.000 ,-1.687 
Cu0.8Au0.2_111,-0.388 ,2787.349 ,798.854 ,-3.791 ,-5.544 ,1.010 ,2.040 ,72.803 ,50.272 ,0.680 ,-4.409 ,1.963 ,1.093 ,75.969 ,70.777 ,-7.678 ,3.882 ,2.208 ,1.291 ,-1.712 
Rh0.3Pt0.7_111,-1.602 ,1390.144 ,966.564 ,-3.802 ,-1.115 ,2.926 ,0.867 ,74.193 ,47.202 ,-3.630 ,2.307 ,2.362 ,0.936 ,133.689 ,32.029 ,-7.082 ,-3.808 ,1.608 ,0.854 ,-0.948 
Pd0.8Ir0.2_111,-1.065 ,1913.943 ,989.469 ,-3.802 ,-1.894 ,2.265 ,0.773 ,59.753 ,51.910 ,-3.684 ,3.053 ,1.664 ,0.750 ,105.903 ,31.926 ,-6.349 ,0.038 ,1.606 ,1.787 ,-1.606 
Ir0.25Cu0.75_111,-1.932 ,1752.475 ,951.397 ,-3.807 ,-3.963 ,1.103 ,2.779 ,74.763 ,66.817 ,1.350 ,-4.690 ,2.680 ,2.940 ,93.987 ,43.901 ,-7.190 ,4.161 ,2.250 ,0.753 ,-1.456 
Pd0.95Ag0.05_111,-0.983 ,1921.518 ,1559.049 ,-3.809 ,-1.999 ,1.586 ,0.760 ,54.411 ,52.984 ,-3.689 ,3.392 ,1.516 ,1.342 ,121.444 ,29.578 ,-6.143 ,-0.080 ,1.066 ,2.011 ,-1.695 
Pd0.95Pt0.05_111,-1.001 ,2006.697 ,1649.535 ,-3.810 ,-1.975 ,1.581 ,0.755 ,63.172 ,58.122 ,2.934 ,-3.699 ,0.920 ,1.598 ,125.518 ,31.772 ,-6.169 ,0.062 ,1.108 ,1.854 ,-1.674 
Rh0.2Pt0.8_111,-1.230 ,1341.662 ,1169.823 ,-3.812 ,-1.198 ,2.077 ,1.003 ,69.140 ,57.390 ,-3.674 ,3.349 ,2.148 ,0.959 ,127.098 ,32.569 ,-7.162 ,1.689 ,1.603 ,0.999 ,-0.967 
Pd0.95Ir0.05_111,-0.971 ,1974.153 ,1654.771 ,-3.819 ,-1.934 ,1.571 ,0.800 ,64.044 ,58.803 ,2.989 ,-3.693 ,0.923 ,1.643 ,124.722 ,31.336 ,-6.177 ,0.115 ,1.127 ,1.803 ,-1.631 
Pd0.85Ir0.15_111,-0.946 ,1835.925 ,1568.681 ,-3.820 ,-1.786 ,1.505 ,0.932 ,74.387 ,61.139 ,3.093 ,-3.887 ,0.941 ,2.276 ,116.847 ,30.052 ,-6.365 ,0.297 ,1.358 ,1.671 ,-1.451 
Pt0.85Cu0.15_111,-0.232 ,1312.757 ,660.326 ,-3.826 ,-1.683 ,2.825 ,1.009 ,64.516 ,64.250 ,2.725 ,-4.321 ,1.033 ,3.156 ,120.634 ,40.401 ,-7.340 ,4.547 ,1.671 ,0.619 ,-1.163 
Cu0.7Ag0.3_111,-0.411 ,2919.271 ,1061.024 ,-3.826 ,-5.958 ,0.926 ,1.847 ,75.167 ,58.370 ,0.458 ,4.174 ,2.580 ,1.005 ,78.218 ,71.866 ,-7.641 ,3.751 ,1.657 ,1.278 ,-1.738 
Ir0.45Pt0.55_111,-1.848 ,1311.799 ,1137.288 ,-3.832 ,-0.461 ,1.571 ,0.915 ,59.324 ,57.144 ,2.263 ,-2.847 ,1.256 ,3.698 ,148.616 ,33.261 ,-7.342 ,-3.823 ,1.633 ,0.899 ,-0.575 
Pt0.9Cu0.1_111,-1.143 ,1299.309 ,687.145 ,-3.835 ,-1.571 ,2.859 ,0.931 ,64.557 ,57.202 ,-4.364 ,1.645 ,3.093 ,1.830 ,123.575 ,43.326 ,-7.325 ,4.579 ,1.632 ,0.630 ,-1.127 
Ir0.5Pt0.5_111,-1.159 ,1287.954 ,938.852 ,-3.839 ,-0.274 ,1.554 ,0.823 ,59.859 ,59.393 ,2.308 ,-2.915 ,1.260 ,3.720 ,148.956 ,33.295 ,-7.343 ,-3.813 ,1.636 ,0.905 ,-0.553 
Rh0.25Pt0.75_111,-1.283 ,1285.502 ,933.871 ,-3.858 ,-0.971 ,2.921 ,1.078 ,68.902 ,58.333 ,-3.692 ,3.371 ,2.226 ,0.965 ,123.975 ,30.670 ,-7.145 ,3.167 ,1.645 ,1.092 ,-0.965 
Rh0.25Cu0.75_111,-0.384 ,1953.165 ,919.012 ,-3.859 ,-3.795 ,2.046 ,0.821 ,67.884 ,65.637 ,-4.615 ,2.184 ,2.433 ,1.749 ,97.528 ,40.534 ,-6.641 ,4.284 ,1.955 ,0.642 ,-1.625 
Pd0.45Pt0.55_111,-1.164 ,1518.732 ,975.913 ,-3.860 ,-1.534 ,2.660 ,0.908 ,61.246 ,59.601 ,-3.663 ,3.067 ,1.747 ,0.960 ,115.205 ,29.902 ,-6.925 ,0.198 ,1.604 ,1.819 ,-1.333 
Cu0.75Ag0.25_111,-0.436 ,3012.387 ,965.915 ,-3.860 ,-6.033 ,0.957 ,1.838 ,85.322 ,74.995 ,-3.714 ,0.460 ,1.798 ,2.627 ,77.616 ,71.373 ,-7.657 ,3.788 ,1.697 ,1.265 ,-1.750 
Rh0.7Au0.3_111,-1.643 ,1431.006 ,1006.284 ,-3.869 ,-1.170 ,3.040 ,0.898 ,74.822 ,71.006 ,2.216 ,-3.254 ,1.029 ,2.684 ,95.696 ,35.745 ,-6.834 ,-3.679 ,1.569 ,3.618 ,-1.020 
Pd0.85Cu0.15_111,-0.958 ,1957.438 ,1093.352 ,-3.875 ,-2.178 ,2.132 ,0.756 ,56.207 ,54.381 ,-3.718 ,0.976 ,1.461 ,2.192 ,118.218 ,30.041 ,-6.195 ,-0.193 ,1.170 ,2.018 ,-1.727 
Ir0.2Cu0.8_111,-0.439 ,1419.944 ,1308.291 ,-3.888 ,-4.001 ,1.011 ,2.386 ,76.170 ,69.112 ,1.594 ,-4.726 ,1.949 ,2.759 ,94.550 ,46.416 ,-7.123 ,4.126 ,2.222 ,0.745 ,-1.556 
Ir0.35Pt0.65_111,-1.788 ,1310.400 ,1179.691 ,-3.891 ,-0.905 ,1.872 ,1.315 ,59.152 ,55.015 ,2.107 ,-2.945 ,1.254 ,3.669 ,148.511 ,33.613 ,-7.345 ,-3.872 ,1.614 ,0.879 ,-0.667 
Pd0.55Pt0.45_111,-0.950 ,1587.911 ,1046.515 ,-3.893 ,-1.721 ,2.514 ,0.757 ,61.077 ,59.959 ,3.054 ,-3.644 ,0.946 ,1.721 ,108.342 ,30.236 ,-6.805 ,0.174 ,1.650 ,1.751 ,-1.385 
Pd0.6Pt0.4_111,-0.900 ,1632.430 ,1080.781 ,-3.902 ,-1.760 ,2.470 ,0.751 ,61.621 ,60.134 ,3.020 ,-3.652 ,0.941 ,1.693 ,110.463 ,30.504 ,-6.720 ,0.124 ,1.581 ,1.660 ,-1.422 
Pd0.9Ir0.1_111,-2.183 ,1813.661 ,1142.938 ,-3.903 ,-1.834 ,2.312 ,0.771 ,65.092 ,60.508 ,3.094 ,-3.690 ,0.915 ,1.774 ,116.406 ,30.268 ,-6.294 ,0.222 ,1.314 ,1.755 ,-1.508 
Pd0.85Pt0.15_111,-0.970 ,1823.320 ,1389.376 ,-3.903 ,-1.678 ,2.344 ,0.930 ,63.606 ,58.913 ,2.964 ,-3.694 ,0.922 ,1.646 ,114.200 ,31.512 ,-6.310 ,0.084 ,1.310 ,1.808 ,-1.599 
Pd0.35Pt0.65_111,-1.296 ,1472.210 ,976.813 ,-3.905 ,-1.602 ,2.640 ,0.783 ,69.958 ,63.392 ,2.983 ,-4.230 ,1.018 ,2.897 ,113.924 ,29.787 ,-7.032 ,0.241 ,1.672 ,1.805 ,-1.279 
Rh0.15Pt0.85_111,-1.279 ,1345.262 ,1225.511 ,-3.905 ,-1.259 ,1.969 ,1.047 ,70.487 ,68.022 ,3.155 ,-4.164 ,1.050 ,3.181 ,129.450 ,31.771 ,-7.209 ,3.048 ,1.588 ,1.072 ,-0.987 
Pd0.65Pt0.35_111,-1.011 ,1664.036 ,1103.465 ,-3.909 ,-1.781 ,2.444 ,0.747 ,62.654 ,60.652 ,3.036 ,-3.669 ,0.925 ,1.691 ,115.453 ,38.207 ,-6.488 ,-8.134 ,1.087 ,1.016 ,-1.444 
Cu0.8Ag0.2_111,-0.473 ,2988.294 ,840.626 ,-3.910 ,-5.938 ,1.005 ,1.917 ,75.082 ,56.495 ,0.698 ,-4.586 ,1.856 ,1.216 ,74.342 ,67.699 ,-7.672 ,3.849 ,1.846 ,1.256 ,-1.768 
Ir0.4Pt0.6_111,-1.866 ,1325.394 ,990.782 ,-3.914 ,-0.454 ,1.529 ,0.827 ,59.024 ,55.164 ,2.161 ,-2.863 ,1.255 ,3.670 ,148.614 ,33.262 ,-7.347 ,-3.861 ,1.622 ,0.886 ,-0.638 
Rh0.4Au0.6_111,-0.026 ,1428.869 ,752.644 ,-3.916 ,-1.440 ,2.107 ,0.782 ,62.002 ,55.345 ,1.550 ,-4.282 ,2.101 ,3.258 ,111.071 ,40.718 ,-7.175 ,3.997 ,1.599 ,0.632 ,-1.232 
Pd0.75Pt0.25_111,-0.906 ,1743.160 ,1163.815 ,-3.918 ,-1.842 ,2.375 ,0.735 ,63.888 ,60.072 ,2.995 ,-3.661 ,0.913 ,1.656 ,114.820 ,30.960 ,-6.543 ,0.096 ,1.437 ,1.780 ,-1.505 
Rh0.1Pt0.9_111,-1.320 ,1346.978 ,1206.765 ,-3.920 ,-1.285 ,1.997 ,1.023 ,68.211 ,55.362 ,-4.233 ,1.703 ,3.121 ,1.713 ,131.089 ,36.248 ,-7.238 ,3.031 ,1.576 ,1.032 ,-0.998 
Pd0.4Pt0.6_111,-1.353 ,1496.329 ,993.985 ,-3.921 ,-1.625 ,2.618 ,0.786 ,63.139 ,58.772 ,-3.722 ,3.057 ,1.812 ,0.951 ,119.157 ,30.056 ,-6.991 ,0.231 ,1.580 ,1.848 ,-1.295 
Pd0.25Cu0.75_111,-0.821 ,2821.947 ,69.689 ,-3.922 ,2.168 ,1.603 ,2.435 ,74.539 ,62.151 ,1.316 ,-4.805 ,2.049 ,2.306 ,90.194 ,60.443 ,-6.799 ,4.223 ,1.948 ,0.948 ,-1.744 
Pd0.9Pt0.1_111,-0.935 ,1844.861 ,1463.045 ,-3.930 ,-1.681 ,2.298 ,0.950 ,63.419 ,58.482 ,2.954 ,-3.685 ,0.915 ,1.617 ,116.672 ,31.455 ,-6.265 ,0.074 ,1.256 ,1.832 ,-1.622 
Pd0.2Pt0.8_111,-1.256 ,1397.899 ,945.270 ,-3.945 ,-1.500 ,2.731 ,0.812 ,69.298 ,65.446 ,2.954 ,-4.266 ,1.044 ,3.002 ,125.517 ,30.546 ,-7.161 ,2.836 ,1.588 ,1.123 ,-1.191 
Rh0.2Cu0.8_111,-1.631 ,2540.793 ,238.335 ,-3.945 ,-3.078 ,1.545 ,3.988 ,68.256 ,67.795 ,1.994 ,-4.659 ,1.745 ,2.441 ,95.404 ,40.884 ,-6.708 ,4.118 ,2.020 ,0.711 ,-1.678 
Ir0.8Ag0.2_111,0.090 ,1333.192 ,1030.238 ,-3.948 ,-0.457 ,2.203 ,1.564 ,91.639 ,46.461 ,-3.286 ,1.637 ,3.604 ,0.968 ,159.014 ,30.678 ,-7.171 ,-3.922 ,1.616 ,1.056 ,-0.469 
Cu0.65Au0.35_111,-0.320 ,2605.391 ,65.419 ,-3.949 ,2.582 ,1.473 ,2.436 ,69.754 ,61.507 ,0.817 ,4.147 ,2.064 ,1.141 ,82.205 ,65.901 ,-7.783 ,4.350 ,2.020 ,0.801 ,-1.645 
Ir0.25Pt0.75_111,-1.271 ,1263.900 ,1142.922 ,-3.956 ,-1.083 ,1.872 ,1.234 ,73.212 ,71.206 ,-4.179 ,3.304 ,3.335 ,1.039 ,137.400 ,33.747 ,-7.347 ,3.549 ,1.595 ,0.729 ,-0.779 
Pd0.15Pt0.85_111,-1.410 ,1361.496 ,936.403 ,-3.956 ,-1.449 ,2.763 ,0.835 ,66.078 ,54.602 ,-4.303 ,1.496 ,3.003 ,1.699 ,126.350 ,37.789 ,-7.235 ,2.746 ,1.595 ,1.126 ,-1.142 
Ir0.7Au0.3_111,-0.105 ,1238.891 ,672.760 ,-3.957 ,-0.416 ,3.254 ,1.181 ,84.447 ,60.965 ,-3.752 ,2.106 ,3.937 ,1.261 ,149.207 ,29.715 ,-7.348 ,-4.020 ,1.702 ,0.955 ,-0.557 
Ir0.3Pt0.7_111,-1.169 ,1366.690 ,963.555 ,-3.974 ,-0.589 ,1.511 ,0.777 ,80.089 ,45.871 ,-4.160 ,2.367 ,3.375 ,0.940 ,147.955 ,33.417 ,-7.359 ,-3.923 ,1.609 ,0.863 ,-0.725 
Pd0.9Au0.1_111,-0.957 ,1790.777 ,1178.695 ,-3.985 ,-2.052 ,2.275 ,0.702 ,57.681 ,52.883 ,1.260 ,-3.653 ,2.201 ,1.541 ,96.323 ,30.364 ,-5.701 ,0.073 ,2.032 ,2.862 ,-1.681 
Ir0.15Pt0.85_111,-1.254 ,1299.821 ,1184.719 ,-3.995 ,-1.213 ,1.852 ,1.171 ,71.220 ,55.148 ,-4.261 ,1.890 ,3.222 ,1.835 ,136.332 ,35.155 ,-7.343 ,3.357 ,1.581 ,0.792 ,-0.874 
Pd0.1Pt0.9_111,-1.229 ,1419.226 ,1319.072 ,-4.002 ,-1.484 ,1.795 ,1.031 ,68.597 ,66.409 ,2.929 ,-4.277 ,1.078 ,3.064 ,129.723 ,32.900 ,-7.234 ,2.826 ,1.573 ,1.117 ,-1.126 
Ir0.1Pt0.9_111,-1.255 ,1312.383 ,1203.857 ,-4.006 ,-1.254 ,1.839 ,1.157 ,70.532 ,55.914 ,-4.260 ,1.831 ,3.211 ,1.754 ,136.306 ,35.495 ,-7.332 ,3.302 ,1.573 ,0.800 ,-0.899 
Ir0.75Au0.25_111,-1.913 ,1202.109 ,737.359 ,-4.006 ,-0.399 ,3.179 ,1.245 ,85.294 ,60.705 ,-3.709 ,2.230 ,3.960 ,1.276 ,148.276 ,29.015 ,-7.345 ,-3.976 ,1.714 ,0.990 ,-0.515 
Pd0.85Au0.15_111,-0.973 ,1750.874 ,1170.579 ,-4.011 ,-2.071 ,2.311 ,0.715 ,57.771 ,53.626 ,1.242 ,-3.702 ,2.187 ,1.593 ,120.171 ,30.766 ,-5.769 ,-0.021 ,1.911 ,2.867 ,-1.672 
Pd0.2Cu0.8_111,-0.316 ,2856.558 ,69.494 ,-4.012 ,2.028 ,1.571 ,2.507 ,75.182 ,60.897 ,0.816 ,-5.038 ,2.728 ,2.191 ,88.016 ,62.373 ,-6.905 ,4.033 ,2.021 ,0.951 ,-1.754 
Pt0.15Cu0.85_111,-0.197 ,2795.114 ,70.867 ,-4.018 ,1.960 ,1.541 ,2.617 ,72.991 ,62.269 ,1.144 ,-4.961 ,2.061 ,2.579 ,86.356 ,66.101 ,-7.187 ,4.043 ,2.258 ,0.982 ,-1.677 
Pd0.05Pt0.95_111,-1.263 ,1391.818 ,1290.505 ,-4.026 ,-1.443 ,1.839 ,1.045 ,67.936 ,67.072 ,2.912 ,-4.289 ,1.114 ,3.106 ,132.405 ,34.349 ,-7.282 ,2.833 ,1.563 ,1.164 ,-1.087 
Rh0.65Au0.35_111,0.106 ,1487.118 ,988.420 ,-4.028 ,-1.262 ,2.910 ,0.932 ,69.634 ,68.625 ,2.068 ,-3.718 ,0.955 ,3.320 ,98.789 ,35.096 ,-6.813 ,-1.111 ,1.509 ,6.924 ,-1.079 
Pd0.8Au0.2_111,-1.001 ,1705.341 ,1100.032 ,-4.043 ,-2.115 ,2.395 ,0.726 ,57.534 ,53.544 ,1.143 ,-4.221 ,1.835 ,2.484 ,98.327 ,31.657 ,-6.515 ,-0.114 ,1.524 ,2.779 ,-1.667 
Rh0.15Cu0.85_111,-0.254 ,2652.890 ,126.449 ,-4.057 ,-2.470 ,1.533 ,5.298 ,76.168 ,63.419 ,0.920 ,-4.934 ,2.833 ,2.310 ,89.717 ,61.563 ,-6.844 ,4.305 ,2.076 ,0.933 ,-1.709 
Pd0.15Cu0.85_111,-0.728 ,2936.898 ,67.649 ,-4.066 ,2.079 ,1.534 ,2.476 ,75.934 ,63.219 ,1.067 ,-4.981 ,1.989 ,2.299 ,87.524 ,62.572 ,-6.953 ,4.003 ,2.077 ,1.008 ,-1.739 
Pt0.95Au0.05_111,-1.268 ,1307.165 ,1202.218 ,-4.067 ,-1.420 ,1.891 ,1.059 ,64.831 ,56.910 ,-4.341 ,1.806 ,3.097 ,1.858 ,130.233 ,55.701 ,-7.323 ,4.601 ,1.547 ,0.690 ,-1.052 
Rh0.6Au0.4_111,-1.634 ,1359.790 ,791.935 ,-4.074 ,-1.315 ,3.363 ,0.828 ,62.580 ,62.485 ,-3.790 ,1.744 ,3.385 ,1.633 ,84.614 ,35.195 ,-6.993 ,-3.978 ,1.559 ,3.912 ,-1.093 
Pt0.1Cu0.9_111,-0.301 ,2860.741 ,69.113 ,-4.074 ,1.925 ,1.518 ,2.612 ,76.488 ,61.741 ,0.641 ,-5.141 ,2.586 ,2.404 ,85.879 ,62.785 ,-7.188 ,3.976 ,2.263 ,1.041 ,-1.675 
Pd0.9Ag0.1_111,-0.967 ,1827.637 ,1245.091 ,-4.104 ,-2.113 ,2.256 ,0.747 ,58.385 ,53.535 ,1.234 ,-3.762 ,2.166 ,1.654 ,114.696 ,30.217 ,-6.195 ,-0.113 ,1.132 ,2.079 ,-1.714 
Cu0.85Au0.15_111,-0.032 ,3013.648 ,81.509 ,-4.110 ,-0.310 ,1.361 ,0.904 ,75.634 ,55.468 ,0.669 ,-5.152 ,1.771 ,2.729 ,76.704 ,70.374 ,-7.396 ,3.863 ,2.496 ,1.351 ,-1.762 
Pd0.1Cu0.9_111,-0.461 ,2964.116 ,66.242 ,-4.117 ,2.071 ,1.516 ,2.523 ,76.439 ,63.468 ,0.959 ,-5.041 ,2.088 ,2.292 ,86.188 ,63.890 ,-7.002 ,3.962 ,2.135 ,1.005 ,-1.710 
Pd0.75Au0.25_111,-1.077 ,1609.282 ,1244.945 ,-4.128 ,-1.850 ,2.495 ,1.060 ,56.489 ,52.399 ,1.090 ,-4.268 ,1.813 ,2.607 ,90.105 ,35.972 ,-6.610 ,0.277 ,1.780 ,2.631 ,-1.651 
Ir0.15Cu0.85_111,-0.487 ,1514.967 ,1344.033 ,-4.129 ,-3.869 ,2.092 ,0.959 ,75.370 ,64.403 ,1.016 ,-4.941 ,2.873 ,2.543 ,94.199 ,58.973 ,-6.639 ,4.344 ,1.774 ,0.918 ,-1.627 
Cu0.45Au0.55_111,-0.325 ,2037.800 ,67.239 ,-4.154 ,2.931 ,2.102 ,1.954 ,66.152 ,55.270 ,0.568 ,4.088 ,2.800 ,1.055 ,93.779 ,86.585 ,-7.793 ,3.659 ,1.791 ,1.319 ,-1.527 
Pt0.05Cu0.95_111,-0.492 ,2973.893 ,64.916 ,-4.168 ,2.134 ,1.483 ,2.632 ,77.596 ,64.024 ,0.828 ,-5.121 ,1.920 ,2.399 ,84.467 ,63.246 ,-7.186 ,3.847 ,2.287 ,1.055 ,-1.729 
Ir0.05Cu0.95_111,-0.413 ,2931.779 ,72.484 ,-4.180 ,1.497 ,1.501 ,2.903 ,79.307 ,66.425 ,0.822 ,-5.085 ,2.088 ,2.361 ,86.967 ,64.256 ,-7.124 ,3.973 ,2.269 ,1.009 ,-1.740 
Cu0.85Ag0.15_111,-0.445 ,3044.017 ,79.667 ,-4.182 ,-0.282 ,1.386 ,0.922 ,73.711 ,55.358 ,0.823 ,-5.134 ,1.671 ,2.558 ,72.672 ,68.405 ,-7.450 ,3.848 ,2.224 ,1.296 ,-1.794 
Pd0.85Ag0.15_111,-0.961 ,1824.487 ,1253.163 ,-4.187 ,-2.120 ,2.247 ,0.771 ,58.883 ,51.648 ,1.207 ,-3.705 ,2.147 ,1.659 ,111.131 ,30.661 ,-6.203 ,-0.117 ,1.177 ,2.215 ,-1.708 
Pd0.7Au0.3_111,-0.001 ,1497.555 ,1018.759 ,-4.194 ,-2.169 ,2.430 ,0.790 ,51.630 ,48.632 ,0.992 ,3.146 ,1.733 ,1.314 ,73.655 ,31.756 ,-6.858 ,-4.700 ,1.192 ,3.511 ,-1.663 
Rh0.05Cu0.95_111,-0.362 ,2966.547 ,69.771 ,-4.198 ,1.638 ,1.507 ,2.833 ,77.787 ,65.655 ,0.898 ,-5.078 ,2.142 ,2.312 ,85.918 ,63.813 ,-7.054 ,3.947 ,2.228 ,1.020 ,-1.734 
Pd0.05Cu0.95_111,-0.382 ,3043.037 ,83.002 ,-4.199 ,-0.159 ,1.480 ,0.938 ,78.907 ,64.688 ,0.796 ,-5.138 ,1.944 ,2.286 ,84.899 ,63.942 ,-7.107 ,3.828 ,2.221 ,1.036 ,-1.755 
Pt0.8Au0.2_111,-1.354 ,1358.317 ,1100.147 ,-4.223 ,-1.585 ,2.068 ,1.042 ,63.351 ,56.925 ,-4.415 ,1.591 ,3.084 ,1.883 ,137.196 ,60.169 ,-7.153 ,4.370 ,1.104 ,0.611 ,-1.150 
Pt0.9Ag0.1_111,-1.353 ,1339.430 ,929.535 ,-4.261 ,-1.474 ,2.573 ,0.981 ,63.229 ,57.077 ,-4.346 ,1.731 ,3.044 ,1.942 ,127.333 ,44.937 ,-7.247 ,4.560 ,1.543 ,0.622 ,-1.109 
Ir0.35Au0.65_111,-0.023 ,1445.462 ,497.203 ,-4.297 ,-1.146 ,2.294 ,0.851 ,64.838 ,58.722 ,-5.015 ,1.241 ,2.786 ,1.635 ,135.489 ,71.023 ,-7.462 ,3.871 ,1.569 ,0.642 ,-1.002 
Pt0.75Au0.25_111,-1.294 ,1350.755 ,851.303 ,-4.309 ,-1.613 ,2.694 ,0.928 ,62.563 ,54.449 ,-4.445 ,1.352 ,3.105 ,1.765 ,136.692 ,65.588 ,-7.193 ,4.268 ,1.092 ,0.614 ,-1.187 
